Time	Biomass	Carbon1	Carbon2	Dext	Eext	Growth	Oxygen	R6	R7	RPO2	RPcl	Rres	Tc1	Tc2	Td	Te	To2	biomass
0.91	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.92	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.93	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.9400000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.9500000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.96	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.97	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.98	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.99	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.0	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.01	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.02	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.03	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.04	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.05	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.06	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.07	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.08	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.09	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.1	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.11	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.12	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.1300000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.1400000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.1500000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.16	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.17	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.18	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.19	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.2	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.21	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.22	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.23	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.24	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.25	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.26	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
