Time	Biomass	Carbon1	Carbon2	Dext	Eext	Growth	Oxygen	R6	R7	RPO2	RPcl	Rres	Tc1	Tc2	Td	Te	To2	biomass
1.6400000000000001	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.6500000000000001	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.6600000000000001	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.67	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.68	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.69	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.7	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.71	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.72	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.73	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.74	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.75	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.76	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.77	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.78	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.79	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.8	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.81	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.82	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.83	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.84	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.85	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.86	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.87	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.8800000000000001	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.8900000000000001	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.9000000000000001	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.9100000000000001	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.92	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.93	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.94	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.95	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.96	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.97	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.98	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
1.99	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
2.0	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
2.0100000000000002	21.818738	0.0	0.0	32.728105	21.818738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.708322
